epoch, train_loss, test_loss, x_train.min, x_train.max, x_train.mean, x_train.var, x_test.min, x_test.max, x_test.mean, x_test.var, y_train.min, y_train.max, y_train.mean, y_train.var, y_test.min, y_test.max, y_test.mean, y_test.var, z_train.min, z_train.max, z_train.mean, z_train.var, z_test.min, z_test.max, z_test.mean, z_test.var, z_train[0].min, z_train[0].max, z_train[0].mean, z_train[0].var, z_train[1].min, z_train[1].max, z_train[1].mean, z_train[1].var, z_train[2].min, z_train[2].max, z_train[2].mean, z_train[2].var, z_train[3].min, z_train[3].max, z_train[3].mean, z_train[3].var, z_train[4].min, z_train[4].max, z_train[4].mean, z_train[4].var, z_train[5].min, z_train[5].max, z_train[5].mean, z_train[5].var, z_train[6].min, z_train[6].max, z_train[6].mean, z_train[6].var, z_train[7].min, z_train[7].max, z_train[7].mean, z_train[7].var, z_train[8].min, z_train[8].max, z_train[8].mean, z_train[8].var, z_train[9].min, z_train[9].max, z_train[9].mean, z_train[9].var
551, 0.00011698435814540106, 0.00018126563733629125, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7490408420562744, 2.7322754859924316, 0.004810632672160864, 0.006773696281015873, -2.603182554244995, 2.676703453063965, 0.004764384590089321, 0.006667966954410076, 0.0, 4.664709568023682, 0.5429618954658508, 0.785800039768219, 0.0, 4.283469200134277, 0.5339289903640747, 0.7559747695922852, 0.0, 0.0, 0.0, 0.0, 0.0, 1.817927360534668, 0.3043878376483917, 0.0349266417324543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.664709568023682, 1.8290623426437378, 0.7297967076301575, 0.0, 4.54437255859375, 1.725852608680725, 0.49959057569503784, 0.0, 4.287929058074951, 1.5703157186508179, 0.6591830849647522
552, 0.000116821381190557, 0.00018061953253676826, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.768570899963379, 2.748232841491699, 0.004940310958772898, 0.006796676199883223, -2.62422513961792, 2.6782145500183105, 0.004893132019788027, 0.00668893288820982, 0.0, 4.734448432922363, 0.5566602349281311, 0.8136543035507202, 0.0, 4.349845886230469, 0.5475529432296753, 0.7832506895065308, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9292172193527222, 0.32624563574790955, 0.0375625342130661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.734448432922363, 1.8606135845184326, 0.7361738085746765, 0.0, 4.494213104248047, 1.7481088638305664, 0.501548171043396, 0.0, 4.345007419586182, 1.63163423538208, 0.6735302805900574
553, 0.00011689393088785644, 0.00018169331836146945, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7358484268188477, 2.711649179458618, 0.004872393794357777, 0.006709397304803133, -2.5785274505615234, 2.6454391479492188, 0.00482153007760644, 0.006603396497666836, 0.0, 4.655259609222412, 0.5448984503746033, 0.7855195999145508, 0.0, 4.260233402252197, 0.535555362701416, 0.7550705671310425, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8286350965499878, 0.3254581689834595, 0.03575674071907997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.655259609222412, 1.784427285194397, 0.7361718416213989, 0.0, 4.486065864562988, 1.7394764423370361, 0.517930269241333, 0.0, 4.273990631103516, 1.5996224880218506, 0.6598063111305237
554, 0.00011685070294481741, 0.00018086680779006424, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7587625980377197, 2.6924731731414795, 0.0049938601441681385, 0.006743922829627991, -2.5836527347564697, 2.635181188583374, 0.004943793173879385, 0.0066392747685313225, 0.0, 4.607008934020996, 0.5521021485328674, 0.7984848618507385, 0.0, 4.2135748863220215, 0.5430861711502075, 0.7682123780250549, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9388266801834106, 0.3241395950317383, 0.037852682173252106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.607008934020996, 1.7755248546600342, 0.7182347774505615, 0.0, 4.529318332672119, 1.7586417198181152, 0.5005595088005066, 0.0, 4.334545612335205, 1.6627157926559448, 0.6613701581954956
555, 0.00011889822627285238, 0.00018110340950931082, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7855451107025146, 2.7798471450805664, 0.0049861338920891285, 0.006900214124470949, -2.6487412452697754, 2.719090461730957, 0.004942348692566156, 0.0067908125929534435, 0.0, 4.682640075683594, 0.5541744828224182, 0.818527340888977, 0.0, 4.301953315734863, 0.5448409914970398, 0.7875939607620239, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7899012565612793, 0.27695006132125854, 0.03518800809979439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.682640075683594, 1.8536840677261353, 0.7198355793952942, 0.0, 4.580700874328613, 1.8048440217971802, 0.5070012211799622, 0.0, 4.254988193511963, 1.6062675714492798, 0.6439388990402222
556, 0.00011710970384746457, 0.00018115750773302545, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7742621898651123, 2.7524986267089844, 0.004939991515129805, 0.006902910303324461, -2.627246856689453, 2.7050459384918213, 0.004890803713351488, 0.00679041538387537, 0.0, 4.662485599517822, 0.5495573282241821, 0.8027149438858032, 0.0, 4.286288738250732, 0.5403870344161987, 0.772169291973114, 0.0, 0.0, 0.0, 0.0, 0.0, 1.949450969696045, 0.30026981234550476, 0.0382414236664772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.662485599517822, 1.81613290309906, 0.7298262715339661, 0.0, 4.4962849617004395, 1.7428754568099976, 0.5198322534561157, 0.0, 4.3243303298950195, 1.6362950801849365, 0.6558045148849487
557, 0.00011577511055307933, 0.00018025337345992798, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7609829902648926, 2.7349002361297607, 0.004974798299372196, 0.0068480465561151505, -2.6134347915649414, 2.6791117191314697, 0.004924355074763298, 0.006739303003996611, 0.0, 4.643826007843018, 0.5418146252632141, 0.7874129414558411, 0.0, 4.2768874168396, 0.5325710773468018, 0.7568637132644653, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9093555212020874, 0.2886964976787567, 0.03650275617837906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.643826007843018, 1.8203480243682861, 0.725662350654602, 0.0, 4.5731401443481445, 1.734208583831787, 0.5061246156692505, 0.0, 4.25124454498291, 1.5748934745788574, 0.6566896438598633
558, 0.00011760442377147606, 0.0001828040550481831, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7155556678771973, 2.709517478942871, 0.00497228279709816, 0.006668081972748041, -2.5585248470306396, 2.645487070083618, 0.0049207136034965515, 0.006564282346516848, 0.0, 4.640652656555176, 0.5358442068099976, 0.7645348310470581, 0.0, 4.225645065307617, 0.5264953970909119, 0.7343135476112366, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9559804201126099, 0.31710511445999146, 0.03912131115794182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.640652656555176, 1.7825980186462402, 0.7182950973510742, 0.0, 4.492828369140625, 1.708532452583313, 0.5073023438453674, 0.0, 4.233552932739258, 1.5502064228057861, 0.6514850854873657
559, 0.00011644482045203477, 0.00018127899741416994, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7712838649749756, 2.7555079460144043, 0.0050739869475364685, 0.006792088970541954, -2.615727424621582, 2.69382905960083, 0.005014199763536453, 0.006682517006993294, 0.0, 4.682898044586182, 0.5473811626434326, 0.7921301126480103, 0.0, 4.268573760986328, 0.5379083156585693, 0.7612953782081604, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9527812004089355, 0.31581318378448486, 0.038241464644670486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.682898044586182, 1.8178668022155762, 0.7219210863113403, 0.0, 4.534101963043213, 1.7262614965438843, 0.507136344909668, 0.0, 4.2974419593811035, 1.6138700246810913, 0.6613295674324036
560, 0.00011544328926384782, 0.00018136816752820873, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.739900827407837, 2.7050435543060303, 0.004911181982606649, 0.006778829265385866, -2.626286745071411, 2.646451950073242, 0.004859997890889645, 0.006669082213193178, 0.0, 4.66471529006958, 0.5453319549560547, 0.7860304117202759, 0.0, 4.270503520965576, 0.5361232757568359, 0.7554973363876343, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9826301336288452, 0.32982346415519714, 0.04013180360198021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.66471529006958, 1.7997627258300781, 0.7373989820480347, 0.0, 4.525694847106934, 1.7416914701461792, 0.5028573870658875, 0.0, 4.286389350891113, 1.5820417404174805, 0.6695095300674438
561, 0.00011533247583784254, 0.000180694980786288, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7893755435943604, 2.763286828994751, 0.004922565538436174, 0.006927908398211002, -2.6276323795318604, 2.7111454010009766, 0.0048697893507778645, 0.0068167755380272865, 0.0, 4.701490879058838, 0.5471671223640442, 0.7945589423179626, 0.0, 4.285706520080566, 0.5379506945610046, 0.7642225027084351, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9339821338653564, 0.30754363536834717, 0.03917176276445389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.701490879058838, 1.805946707725525, 0.7438398003578186, 0.0, 4.55250358581543, 1.750950813293457, 0.5082162618637085, 0.0, 4.249764442443848, 1.6072300672531128, 0.6432362794876099
562, 0.00011552061672167231, 0.00018197584864626661, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7130560874938965, 2.718759059906006, 0.004979135934263468, 0.00675585214048624, -2.590822696685791, 2.6425464153289795, 0.004928712733089924, 0.006647998932749033, 0.0, 4.638080596923828, 0.5467563271522522, 0.7862007021903992, 0.0, 4.245379447937012, 0.5376684069633484, 0.7560558915138245, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0003325939178467, 0.33876243233680725, 0.04032732546329498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.638080596923828, 1.7782994508743286, 0.7347217202186584, 0.0, 4.5535569190979, 1.7522367238998413, 0.5132973194122314, 0.0, 4.269134044647217, 1.5982643365859985, 0.6611931324005127
563, 0.00011639556588654262, 0.00018152479819169768, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7966148853302, 2.755129337310791, 0.004903779830783606, 0.006995851173996925, -2.6551740169525146, 2.6946513652801514, 0.004854550119489431, 0.006884130649268627, 0.0, 4.706784248352051, 0.5518818497657776, 0.7983448505401611, 0.0, 4.306173324584961, 0.5425969362258911, 0.767532467842102, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0032436847686768, 0.3356190621852875, 0.041456274688243866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.706784248352051, 1.8335484266281128, 0.7382951378822327, 0.0, 4.535893440246582, 1.7301034927368164, 0.4993540942668915, 0.0, 4.292495250701904, 1.619547724723816, 0.659345805644989
564, 0.00011504089213222477, 0.000180923496018073, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.768556833267212, 2.7240123748779297, 0.004900928121060133, 0.0068863737396895885, -2.608642339706421, 2.6570539474487305, 0.00485122948884964, 0.006777716334909201, 0.0, 4.668696880340576, 0.5520744919776917, 0.7969245314598083, 0.0, 4.2666850090026855, 0.542832612991333, 0.7662279009819031, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0261905193328857, 0.34762075543403625, 0.04140550643205643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.668696880340576, 1.8157182931900024, 0.734136700630188, 0.0, 4.594133377075195, 1.7596909999847412, 0.5124468803405762, 0.0, 4.29662561416626, 1.5977154970169067, 0.6622387170791626
565, 0.00011550940429352648, 0.00018053767399112808, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.766091823577881, 2.7496390342712402, 0.004928805399686098, 0.006841776892542839, -2.612947463989258, 2.6654014587402344, 0.004877512343227863, 0.0067327385768294334, 0.0, 4.761680603027344, 0.5588457584381104, 0.8142488598823547, 0.0, 4.359310626983643, 0.5498548150062561, 0.7828806042671204, 0.0, 0.0, 0.0, 0.0, 0.0, 2.084752082824707, 0.3525886833667755, 0.04249907657504082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.761680603027344, 1.8549213409423828, 0.759221613407135, 0.0, 4.553386211395264, 1.7408878803253174, 0.5123236179351807, 0.0, 4.312798500061035, 1.6400595903396606, 0.6659922003746033
566, 0.00011788978824880337, 0.00018195445981535424, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.700516939163208, 2.7384915351867676, 0.0049616191536188126, 0.006674851290881634, -2.6006007194519043, 2.677833080291748, 0.004911573138087988, 0.006571287289261818, 0.0, 4.685361862182617, 0.554409921169281, 0.8043323755264282, 0.0, 4.287769794464111, 0.5452451109886169, 0.7737001776695251, 0.0, 0.0, 0.0, 0.0, 0.0, 2.034438133239746, 0.32618165016174316, 0.04086282104253769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.685361862182617, 1.821757197380066, 0.7279061675071716, 0.0, 4.5765814781188965, 1.8004908561706543, 0.504225492477417, 0.0, 4.213383674621582, 1.5956696271896362, 0.6309105753898621
567, 0.00011489027223788293, 0.00018136919811140837, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.751981735229492, 2.713197708129883, 0.004907148890197277, 0.00680743670091033, -2.5923075675964355, 2.649561643600464, 0.004853169899433851, 0.006696303840726614, 0.0, 4.633062839508057, 0.5442913770675659, 0.783017098903656, 0.0, 4.266028881072998, 0.5349493026733398, 0.751987874507904, 0.0, 0.0, 0.0, 0.0, 0.0, 2.07016658782959, 0.3295765221118927, 0.0431571863591671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.633062839508057, 1.8106870651245117, 0.7311868071556091, 0.0, 4.487720012664795, 1.710651159286499, 0.5089882612228394, 0.0, 4.295785903930664, 1.5919983386993408, 0.6613738536834717
568, 0.00011499446111151994, 0.00018087912486237662, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7573018074035645, 2.769904851913452, 0.004907768685370684, 0.006913123186677694, -2.663034200668335, 2.6969966888427734, 0.004858880769461393, 0.006798771675676107, 0.0, 4.695532321929932, 0.5584248900413513, 0.8162789940834045, 0.0, 4.310145854949951, 0.5491476058959961, 0.7843586802482605, 0.0, 0.0, 0.0, 0.0, 0.0, 2.149840831756592, 0.3344884216785431, 0.04347510635852814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.695532321929932, 1.8310939073562622, 0.7511913776397705, 0.0, 4.54280948638916, 1.760094404220581, 0.5112894177436829, 0.0, 4.3282976150512695, 1.6585720777511597, 0.6616371870040894
569, 0.00011564509983825672, 0.00018237799744886475, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.720184326171875, 2.7229037284851074, 0.004841911606490612, 0.006742903962731361, -2.6076250076293945, 2.6538844108581543, 0.004796063993126154, 0.006635785568505526, 0.0, 4.690537452697754, 0.5543210506439209, 0.7981645464897156, 0.0, 4.282545566558838, 0.5451565980911255, 0.7672155499458313, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1499037742614746, 0.36111101508140564, 0.04390791058540344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.690537452697754, 1.7999587059020996, 0.7491793036460876, 0.0, 4.561211109161377, 1.7415803670883179, 0.4989367723464966, 0.0, 4.3256449699401855, 1.6405601501464844, 0.6675464510917664
570, 0.0001162305062331971, 0.00018195460912037067, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7635838985443115, 2.778035879135132, 0.004905706271529198, 0.006966885644942522, -2.645970582962036, 2.72131085395813, 0.004854639060795307, 0.006856797728687525, 0.0, 4.728083610534668, 0.5559048056602478, 0.8183395266532898, 0.0, 4.311281681060791, 0.5469930171966553, 0.7871447801589966, 0.0, 0.0, 0.0, 0.0, 0.0, 2.07012939453125, 0.3107960522174835, 0.04287911206483841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.728083610534668, 1.8171950578689575, 0.7558656930923462, 0.0, 4.596060276031494, 1.7869411706924438, 0.5081108808517456, 0.0, 4.357098579406738, 1.644115924835205, 0.6717729568481445
571, 0.00011483774822379455, 0.00018122989120722817, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.698955774307251, 2.706192970275879, 0.005061084870249033, 0.006766889709979296, -2.576292037963867, 2.661015510559082, 0.0050113084726035595, 0.00665966235101223, 0.0, 4.692490577697754, 0.5450947880744934, 0.79322749376297, 0.0, 4.2860612869262695, 0.5358368754386902, 0.7621002197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1507718563079834, 0.30051088333129883, 0.04263473302125931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.692490577697754, 1.794184684753418, 0.746232271194458, 0.0, 4.576220512390137, 1.7324110269546509, 0.5058043003082275, 0.0, 4.335313320159912, 1.623841404914856, 0.6613712310791016
572, 0.0001149093583169416, 0.00018179344370151016, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.766305446624756, 2.717071294784546, 0.0049674916081130505, 0.0068707894533872604, -2.636362314224243, 2.6559154987335205, 0.004917897284030914, 0.006762221921235323, 0.0, 4.718420028686523, 0.553711473941803, 0.8061323761940002, 0.0, 4.323726177215576, 0.5442736148834229, 0.7747990489006042, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1703288555145264, 0.3389759957790375, 0.04526631906628609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.718420028686523, 1.8490796089172363, 0.7433760762214661, 0.0, 4.570922374725342, 1.7574867010116577, 0.5094817280769348, 0.0, 4.315639019012451, 1.591572642326355, 0.6733007431030273
573, 0.00011454606253646193, 0.00018195795795380524, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.786921501159668, 2.7176923751831055, 0.004876179154962301, 0.00684687914326787, -2.621873378753662, 2.6575818061828613, 0.004822256043553352, 0.006737627554684877, 0.0, 4.7019853591918945, 0.5530690550804138, 0.8053165078163147, 0.0, 4.312161445617676, 0.5438075065612793, 0.7740745544433594, 0.0, 0.0, 0.0, 0.0, 0.0, 2.170170307159424, 0.3417554199695587, 0.04558706283569336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7019853591918945, 1.8124738931655884, 0.7591464519500732, 0.0, 4.602561950683594, 1.7490777969360352, 0.516427218914032, 0.0, 4.3472771644592285, 1.627382755279541, 0.6813514232635498
574, 0.00011421971844615248, 0.00018048616518016633, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.748870372772217, 2.7516226768493652, 0.00481075793504715, 0.006789372302591801, -2.615729331970215, 2.678154468536377, 0.004758687224239111, 0.006680827587842941, 0.0, 4.771282196044922, 0.5561388731002808, 0.8112760782241821, 0.0, 4.340646266937256, 0.5469091534614563, 0.779803991317749, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1479451656341553, 0.3359343111515045, 0.04530723765492439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.771282196044922, 1.8610329627990723, 0.7487878203392029, 0.0, 4.568045616149902, 1.7420604228973389, 0.5017783045768738, 0.0, 4.330321788787842, 1.6223608255386353, 0.6666659116744995
575, 0.00011517905748006319, 0.00018084244729243067, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.752889394760132, 2.736201524734497, 0.004916560836136341, 0.006842053961008787, -2.6129252910614014, 2.689754009246826, 0.0048592775128781796, 0.006730807013809681, 0.0, 4.710397243499756, 0.5536630749702454, 0.8064623475074768, 0.0, 4.2926411628723145, 0.5440707206726074, 0.7744180560112, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2026326656341553, 0.32523423433303833, 0.04616127163171768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.710397243499756, 1.804643988609314, 0.7428011894226074, 0.0, 4.569746017456055, 1.737845540046692, 0.500480055809021, 0.0, 4.350196838378906, 1.6689064502716064, 0.672734797000885
576, 0.00011473566665677581, 0.00018092515316178522, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7135190963745117, 2.7572476863861084, 0.0049595157615840435, 0.006770000327378511, -2.6123416423797607, 2.694631814956665, 0.0049080150201916695, 0.0066627333872020245, 0.0, 4.672447204589844, 0.5547768473625183, 0.8036950826644897, 0.0, 4.302488803863525, 0.5458099842071533, 0.7728100419044495, 0.0, 0.0, 0.0, 0.0, 0.0, 2.226564884185791, 0.3505045771598816, 0.047319576144218445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.672447204589844, 1.8320103883743286, 0.7448915243148804, 0.0, 4.5597453117370605, 1.7385069131851196, 0.5064172744750977, 0.0, 4.328840732574463, 1.6267462968826294, 0.668270468711853
577, 0.00011466564946595912, 0.00018118837305507434, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.728999376296997, 2.728975772857666, 0.005022427998483181, 0.006857283413410187, -2.600369691848755, 2.66884446144104, 0.0049639614298939705, 0.006748385727405548, 0.0, 4.67381477355957, 0.5550187826156616, 0.8030220866203308, 0.0, 4.28804349899292, 0.5455620884895325, 0.7719487547874451, 0.0, 0.0, 0.0, 0.0, 0.0, 2.179715394973755, 0.35673150420188904, 0.04580380767583847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.67381477355957, 1.8072589635849, 0.7319273352622986, 0.0, 4.540533542633057, 1.768291711807251, 0.5148268938064575, 0.0, 4.340581893920898, 1.6179054975509644, 0.6802060604095459
